delay,amplitude
1.0,0.5200000000000005
1.05,0.4800000000000004
1.1,0.4800000000000004
1.1500000000000001,0.4400000000000004
1.2000000000000002,0.5200000000000005
1.2500000000000002,0.5200000000000005
1.3000000000000003,0.40000000000000036
1.3500000000000003,0.4800000000000004
1.4000000000000004,0.40000000000000036
1.4500000000000004,0.4400000000000004
1.5000000000000004,0.4800000000000004
1.5500000000000005,0.4400000000000004
1.6000000000000005,0.40000000000000036
1.6500000000000006,0.3600000000000003
1.7000000000000006,0.40000000000000036
1.7500000000000007,0.3600000000000003
1.8000000000000007,0.3600000000000003
1.8500000000000008,0.40000000000000036
1.9000000000000008,0.40000000000000036
1.9500000000000008,0.40000000000000036
