delay,amplitude
1.0,2.1599999999999993
1.25,1.8000000000000007
1.5,1.6400000000000006
1.75,1.5200000000000005
2.0,1.4000000000000004
2.25,1.2800000000000002
2.5,1.1600000000000001
2.75,1.160000000000001
3.0,1.0
3.25,0.96
3.5,0.879999999999999
3.75,0.7999999999999989
4.0,0.6799999999999997
